Source,Target,Type,Id,Label,Weight
"«ИЗОГРАФ» (Профессиональный союз художников живописи, скульптуры, гравюры, декоративного искусства—Согласие Москвы «Изограф»)",А. М. Васнецов,Directed,1493,,1
"«ИЗОГРАФ» (Профессиональный союз художников живописи, скульптуры, гравюры, декоративного искусства—Согласие Москвы «Изограф»)",В. М. Васнецов,Directed,1494,,1
"«ИЗОГРАФ» (Профессиональный союз художников живописи, скульптуры, гравюры, декоративного искусства—Согласие Москвы «Изограф»)",С. Ю. Жуковский,Directed,1495,,1
"«ИЗОГРАФ» (Профессиональный союз художников живописи, скульптуры, гравюры, декоративного искусства—Согласие Москвы «Изограф»)",Н. А. Касаткин,Directed,1496,,1
"«ИЗОГРАФ» (Профессиональный союз художников живописи, скульптуры, гравюры, декоративного искусства—Согласие Москвы «Изограф»)",С. В. Малютин,Directed,1497,,1
"«ИЗОГРАФ» (Профессиональный союз художников живописи, скульптуры, гравюры, декоративного искусства—Согласие Москвы «Изограф»)",Л. О. Пастернак,Directed,1498,,1
"«ИЗОГРАФ» (Профессиональный союз художников живописи, скульптуры, гравюры, декоративного искусства—Согласие Москвы «Изограф»)",В. В. Переплетчиков,Directed,1499,,1
"«ИЗОГРАФ» (Профессиональный союз художников живописи, скульптуры, гравюры, декоративного искусства—Согласие Москвы «Изограф»)",В. Д. Поленов,Directed,1500,,1
"«ИЗОГРАФ» (Профессиональный союз художников живописи, скульптуры, гравюры, декоративного искусства—Согласие Москвы «Изограф»)",Л. В. Туржанский,Directed,1501,,1
"«ИЗОГРАФ» (Профессиональный союз художников живописи, скульптуры, гравюры, декоративного искусства—Согласие Москвы «Изограф»)",Д. А. Щербиновский,Directed,1502,,1
"«ИЗОГРАФ» (Профессиональный союз художников живописи, скульптуры, гравюры, декоративного искусства—Согласие Москвы «Изограф»)",К. Ф. Юон,Directed,1503,,1
"«ИЗОГРАФ» (Профессиональный союз художников живописи, скульптуры, гравюры, декоративного искусства—Согласие Москвы «Изограф»)",М. Н. Яковлев,Directed,1504,,1
ИЗО Пролеткульта («Коллектив ИЗО Петро-Пролеткульта»; с 1924 — «Коллектив ИЗО Лен-Пролеткульта»),А. А. Андреев,Directed,1505,,1
ИЗО Пролеткульта («Коллектив ИЗО Петро-Пролеткульта»; с 1924 — «Коллектив ИЗО Лен-Пролеткульта»),З. Я. Бледау,Directed,1506,,1
ИЗО Пролеткульта («Коллектив ИЗО Петро-Пролеткульта»; с 1924 — «Коллектив ИЗО Лен-Пролеткульта»),Ю. Ю. Боднэк,Directed,1507,,1
ИЗО Пролеткульта («Коллектив ИЗО Петро-Пролеткульта»; с 1924 — «Коллектив ИЗО Лен-Пролеткульта»),А. К. Верещагин,Directed,1508,,1
ИЗО Пролеткульта («Коллектив ИЗО Петро-Пролеткульта»; с 1924 — «Коллектив ИЗО Лен-Пролеткульта»),Я. М. Гуминер,Directed,1509,,1
ИЗО Пролеткульта («Коллектив ИЗО Петро-Пролеткульта»; с 1924 — «Коллектив ИЗО Лен-Пролеткульта»),А. М. Комашко,Directed,1510,,1
ИЗО Пролеткульта («Коллектив ИЗО Петро-Пролеткульта»; с 1924 — «Коллектив ИЗО Лен-Пролеткульта»),В. П. Савицкий,Directed,1511,,1
ИЗО Пролеткульта («Коллектив ИЗО Петро-Пролеткульта»; с 1924 — «Коллектив ИЗО Лен-Пролеткульта»),В.М. Упман,Directed,1512,,1
ИЗО рабочей молодежи,М. С. Бродский,Directed,1513,,1
ИЗО рабочей молодежи,Е. А. Кибрик,Directed,1514,,1
ИЗО рабочей молодежи,П. И. Соколов,Directed,1515,,1
Инициативное звено художников-профессионалов (Союз «Инициативное звено художников-профессионалов»),А. А. Андреев,Directed,1516,,1
Инициативное звено художников-профессионалов (Союз «Инициативное звено художников-профессионалов»),И. П. Кавалеридзе,Directed,1517,,1
Инициативное звено художников-профессионалов (Союз «Инициативное звено художников-профессионалов»),М. И. Коркин,Directed,1518,,1
Инициативное звено художников-профессионалов (Союз «Инициативное звено художников-профессионалов»),П. М. Лебедев,Directed,1519,,1
Инициативное звено художников-профессионалов (Союз «Инициативное звено художников-профессионалов»),В. И. Лузан,Directed,1520,,1
